"id","Address","Response_Address","Response_X","Response_Y"
1,"台北市復興北路99號",NA,NA,NA
2,"台北市松山區復興北路99號",NA,NA,NA
3,"台北市延平南路八十一號",NA,NA,NA
4,"台中市自由路2段1號",NA,NA,NA
5,"台南市中正路26號",NA,NA,NA
6,"高雄市大勇路131號",NA,NA,NA
7,"嘉義市中山路309號",NA,NA,NA
8,"新竹市中央路1號",NA,NA,NA
9,"花蓮縣玉里鎮中山路二段五十五號",NA,NA,NA
10,"花蓮縣花蓮市中山路356號",NA,NA,NA
11,"台北市和平東路3段15號",NA,NA,NA
12,"台北市中山北路五段六八九號",NA,NA,NA
13,"高雄市建國一路458號",NA,NA,NA
14,"彰化市光復路九十八號",NA,NA,NA
15,"台南市白河區三民路三九五號",NA,NA,NA
16,"台北市南港區南港路1段364號",NA,NA,NA
17,"台北市基隆路1段200號",NA,NA,NA
18,"台北縣板橋市東門街30之2號",NA,NA,NA
19,"台北縣樹林市復興路11號",NA,NA,NA
20,"新北市新店區安和路一段25之5號及25之6號",NA,NA,NA
21,"新竹市大同路130號3樓及新竹市中山路3號",NA,NA,NA
22,"新北市新店區北新路2段108號",NA,NA,NA
23,"桃園市桃園區經國路126號2樓及128號",NA,NA,NA
24,"台北市承德路1段17號",NA,NA,NA
25,"台北巿信義路4段456號",NA,NA,NA
26,"台北市民生東路2段174號",NA,NA,NA
27,"新北市蘆洲區中山一路161號",NA,NA,NA
28,"桃園市楊梅區新成路208號",NA,NA,NA
29,"新北市泰山區明志路1段205號",NA,NA,NA
30,"高雄市中華四路159號",NA,NA,NA
31,"苗栗縣苗栗市建民街60號",NA,NA,NA
32,"桃園市平鎮區環南路18號",NA,NA,NA
33,"基隆市義一路18號",NA,NA,NA
34,"臺南市成功路518號",NA,NA,NA
35,"台中市崇德路2段130號",NA,NA,NA
36,"新北市中和區景新街338號",NA,NA,NA
37,"新北市三重區自強路一段73號",NA,NA,NA
38,"新北市蘆洲區長榮路136號",NA,NA,NA
39,"臺北市南港區經貿二路168號",NA,NA,NA
40,"新北市三重區重陽路一段66號",NA,NA,NA
41,"台北市中正區忠孝西路一段6號",NA,NA,NA
42,"台南市永康區中華路425號",NA,NA,NA
43,"台中市北屯區文心路四段八七五號",NA,NA,NA
44,"新竹市民族路139號",NA,NA,NA
45,"台北市中山區松江路220號",NA,NA,NA
46,"嘉義市西區中山路386號",NA,NA,NA
47,"新北市永和區中正路63號",NA,NA,NA
48,"桃園市中壢區中山路118號",NA,NA,NA
49,"高雄市前金區中正四路168號",NA,NA,NA
50,"台北市南港區經貿二路168號",NA,NA,NA
51,"台中市梧棲區四維中路157巷1號",NA,NA,NA
52,"台北市中山區南京東路3段225號",NA,NA,NA
53,"台北市中山區松江路139號",NA,NA,NA
54,"雲林縣斗六市中山路82號",NA,NA,NA
55,"台南市開元路147號",NA,NA,NA
56,"新竹市光復路1段267號",NA,NA,NA
57,"桃園市蘆竹區中正路311號",NA,NA,NA
58,"台北市中正區南海路1號",NA,NA,NA
59,"台北市大同區承德路3段210號",NA,NA,NA
60,"台中市沙鹿區沙田路131號",NA,NA,NA
61,"台中市清水區中山路170號",NA,NA,NA
62,"台北市重慶南路1段86號",NA,NA,NA
63,"雲林縣虎尾鎮林森路1段490號",NA,NA,NA
64,"臺南市中西區民生路1段165號",NA,NA,NA
65,"台中市西屯區西屯路2段256巷6號",NA,NA,NA
66,"台中市中區自由路2段8號",NA,NA,NA
67,"台北市八德路3段32號",NA,NA,NA
68,"台南市西門路1段223巷20號",NA,NA,NA
69,"台南市永康區永大路2段161號",NA,NA,NA
70,"新竹市民生路276號",NA,NA,NA
71,"高雄市三民區九如一路73號",NA,NA,NA
72,"桃園市桃園區成功路1段32號",NA,NA,NA
73,"新北市鶯歌區仁愛路1號",NA,NA,NA
74,"新竹縣竹北市光明六路85號",NA,NA,NA
75,"高雄市路竹區竹南里國昌路66號",NA,NA,NA
76,"南投縣南投市中山街202號",NA,NA,NA
77,"新北市新莊區中華路2段5號",NA,NA,NA
78,"新北市新莊區龍安路284號1樓及278巷3號",NA,NA,NA
79,"彰化縣彰化市華山路37號",NA,NA,NA
80,"臺北市士林區忠誠路二段48之1號",NA,NA,NA
81,"高雄市林園區鳳林路1段1號",NA,NA,NA
82,"高雄市楠梓區新昌街51號",NA,NA,NA
83,"苗栗縣苗栗市中正路462號",NA,NA,NA
84,"金門縣金城鎮民權路188號",NA,NA,NA
85,"台中市太平區中興東路50號",NA,NA,NA
86,"南投縣竹山鎮集山路3段919號",NA,NA,NA
87,"台中市北屯區崇德路2段46之1號",NA,NA,NA
88,"台北市忠孝東路1段85號",NA,NA,NA
89,"嘉義縣民雄鄉保生街212號",NA,NA,NA
90,"台北市中正區新生南路1段148號",NA,NA,NA
91,"屏東縣潮州鎮延平路206號",NA,NA,NA
92,"台南市歸仁區中山路2段29號",NA,NA,NA
93,"台南市佳里區和平街83號",NA,NA,NA
94,"台中市大里區國光路2段259號",NA,NA,NA
95,"屏東縣屏東市民生路287號",NA,NA,NA
96,"雲林縣西螺鎮延平路190號",NA,NA,NA
97,"台北市文林路342號",NA,NA,NA
98,"高雄市前金區中正四路143號",NA,NA,NA
99,"高雄市旗山區中山路102號",NA,NA,NA
100,"台北市松山區南京東路5段92號",NA,NA,NA
101,"台北市萬華區西園路1段200號",NA,NA,NA
102,"屏東縣屏東市濟南街10號",NA,NA,NA
103,"台南市善化區大成路281號",NA,NA,NA
104,"新竹市林森路196號",NA,NA,NA
105,"新北市土城區學府路1段25號",NA,NA,NA
106,"臺中市西區美村路一段272號",NA,NA,NA
107,"台南市新營區中山路117號",NA,NA,NA
108,"臺南市永康區小東路511號",NA,NA,NA
109,"宜蘭縣羅東鎮中正北路32號",NA,NA,NA
110,"高雄市左營區明誠二路491號",NA,NA,NA
111,"高雄市新興區民族二路97號",NA,NA,NA
112,"台北市大安區忠孝東路4段300號",NA,NA,NA
113,"高雄市苓雅區四維四路3號",NA,NA,NA
114,"台北市敦化南路2段71號",NA,NA,NA
115,"桃園市中壢區中央東路7號",NA,NA,NA
116,"彰化縣員林鎮中山南路27號",NA,NA,NA
117,"雲林縣北港鎮文化路40號",NA,NA,NA
118,"臺中市豐原區圓環西路23號",NA,NA,NA
119,"台南市林森路2段90號",NA,NA,NA
120,"新北市新莊區思源路173號",NA,NA,NA
121,"台南市學甲區華宗路295號",NA,NA,NA
122,"台北市木柵路3段96號",NA,NA,NA
123,"台北市和平東路2段347號",NA,NA,NA
124,"苗栗縣頭份鎮中華路932號",NA,NA,NA
125,"苗栗縣竹南鎮博愛街29號",NA,NA,NA
126,"臺中市大里區德芳路一段63號",NA,NA,NA
127,"高雄市鳳山區五甲二路642號",NA,NA,NA
128,"新竹縣竹東鎮大林路121號",NA,NA,NA
129,"台中市大雅區大雅里民興街39號",NA,NA,NA
130,"台北市大安區復興南路1段237號",NA,NA,NA
131,"新北市新店區中正路225之1號",NA,NA,NA
132,"新北市中和區景新街347號",NA,NA,NA
133,"台北市文山區景文街1號",NA,NA,NA
134,"臺北市中正區開封街1段2號",NA,NA,NA
135,"台北市忠孝東路5段410號",NA,NA,NA
136,"台中市南屯區向上路1段580號",NA,NA,NA
137,"台中市北屯區文心路4段934之1號",NA,NA,NA
138,"花蓮縣花蓮市國聯一路167號",NA,NA,NA
139,"新北市蘆洲區中山一路10號",NA,NA,NA
140,"桃園市龍潭區神龍路39號",NA,NA,NA
141,"新竹市經國路2段100號",NA,NA,NA
142,"高雄市鳳山區中山西路105之1號",NA,NA,NA
143,"台北市南京東路3段219號",NA,NA,NA
144,"台北市和平東路1段214號",NA,NA,NA
145,"新北市樹林區博愛街91號",NA,NA,NA
146,"台北市民權東路6段160號",NA,NA,NA
147,"台中市西屯區文心路3段337號",NA,NA,NA
148,"新北市新莊區公園一路141號",NA,NA,NA
149,"基隆市仁愛區孝二路86之5號",NA,NA,NA
150,"臺北市大安區忠孝東路4段300號",NA,NA,NA
151,"台北市復興北路420號",NA,NA,NA
152,"台北市中正區寶慶路69號",NA,NA,NA
153,"新北市中和區中和路232號",NA,NA,NA
154,"新北市土城區中央路2段165號",NA,NA,NA
155,"台南市中西區民生路1段165號",NA,NA,NA
156,"新北市板橋區三民路2段40號",NA,NA,NA
157,"桃園市楊梅區新成路125號",NA,NA,NA
158,"桃園市中壢區中央西路1段120號",NA,NA,NA
159,"雲林縣斗六市文化路29號",NA,NA,NA
160,"新北市永和區永和路2段2號",NA,NA,NA
161,"彰化縣員林鎮大同路2段283號",NA,NA,NA
162,"桃園市桃園區莊敬路1段375號",NA,NA,NA
163,"新北市三重區重新路3段111號",NA,NA,NA
164,"新北市永和區福和路139號",NA,NA,NA
165,"屏東縣屏東市廣東路690號",NA,NA,NA
166,"台北市中山北路6段126號",NA,NA,NA
167,"桃園市桃園區復興路96號",NA,NA,NA
168,"台南市長榮路1段203號",NA,NA,NA
169,"新北市土城區中央路1段255號",NA,NA,NA
170,"新北市新莊區新泰路246號",NA,NA,NA
171,"新北市淡水區中正路67號",NA,NA,NA
172,"台北市北投區北投路2段13號",NA,NA,NA
173,"臺中市西區臺灣大道2段489號",NA,NA,NA
174,"新北市板橋區中山路1段10號",NA,NA,NA
175,"高雄市左營區左營大路158號",NA,NA,NA
176,"南投縣草屯鎮中興路88號",NA,NA,NA
177,"高雄市三民區建工路715號2樓及717號",NA,NA,NA
178,"台北市大同區南京西路66號",NA,NA,NA
179,"新北市蘆洲區光華路11號",NA,NA,NA
180,"彰化縣彰化市中正路1段296號",NA,NA,NA
181,"桃園市成功路1段32號",NA,NA,NA
182,"台北市內湖區成功路4段166號地下1樓部分及168號",NA,NA,NA
183,"台北市敦化南路1段225號",NA,NA,NA
184,"新北市汐止區新台五路1段159號",NA,NA,NA
185,"彰化縣鹿港鎮公園一路88號",NA,NA,NA
186,"臺中市大甲區中山路1段833之1號",NA,NA,NA
187,"新北市三重區正義北路195號",NA,NA,NA
188,"臺中市豐原區三豐路1段43號",NA,NA,NA
189,"台北市松山區民生東路5段171號",NA,NA,NA
190,"基隆市信一路132號",NA,NA,NA
191,"高雄市小港區漢民路381號",NA,NA,NA
192,"苗栗縣苑裡鎮客庄里新興路31之8號及31之9號",NA,NA,NA
193,"台中市北屯區崇德路2段46之2號及46之3號",NA,NA,NA
194,"新北市中和區中和路102號",NA,NA,NA
195,"屏東縣東港鎮光復路1段188號",NA,NA,NA
196,"嘉義市西區林森西路173號",NA,NA,NA
197,"新北市樹林區中山路1段99號",NA,NA,NA
198,"台北市大安區羅斯福路三段37號",NA,NA,NA
199,"台北市忠孝東路5段293號",NA,NA,NA
200,"臺北市中山區南京東路3段225號",NA,NA,NA
201,"臺北市中山區南京東路三段225號",NA,NA,NA
202,"台北市復興南路1段209號",NA,NA,NA
203,"高雄市九如二路548號",NA,NA,NA
204,"新北市新店區中興路3段134號",NA,NA,NA
205,"新北市三重區重新路2段21號",NA,NA,NA
206,"台中市五權西路一段二三七號",NA,NA,NA
207,"高雄市四維四路30號",NA,NA,NA
208,"高雄市林園區沿海路3段2號",NA,NA,NA
209,"新北市新莊區新泰路368號",NA,NA,NA
210,"台南市忠義路2段47號",NA,NA,NA
211,"高雄市博愛一路391號",NA,NA,NA
212,"新北市永和區民有街1號",NA,NA,NA
213,"屏東縣潮州鎮新生路8號",NA,NA,NA
214,"高雄市三民區九如一路502號",NA,NA,NA
215,"台北市承德路一段十七號",NA,NA,NA
216,"新竹市信義街68號",NA,NA,NA
217,"台北市信義路2段101號",NA,NA,NA
218,"嘉義市垂楊路316號",NA,NA,NA
219,"桃園縣中壢市元化路226號",NA,NA,NA
220,"彰化市彰美路1段186號",NA,NA,NA
221,"雲林縣虎尾鎮中正路15號",NA,NA,NA
222,"高雄市岡山區岡山路339號",NA,NA,NA
223,"台北市忠孝東路4段212號",NA,NA,NA
224,"基隆市愛四路60號",NA,NA,NA
225,"宜蘭縣宜蘭市舊城北路23號",NA,NA,NA
226,"台北市民權西路十一號",NA,NA,NA
227,"台北市承德路7段348號",NA,NA,NA
228,"南投縣草屯鎮和興街92號92之1號",NA,NA,NA
229,"南投縣埔里鎮南昌街231號",NA,NA,NA
230,"台南市安中路二段三00號",NA,NA,NA
231,"台北市松德路16號",NA,NA,NA
232,"新北市板橋區中山路一段141號",NA,NA,NA
233,"台中縣烏日鄉三民街179號",NA,NA,NA
234,"台北市長安東路1段23號",NA,NA,NA
235,"台北市羅斯福路3段28號",NA,NA,NA
236,"臺北市敦化南路二段99號",NA,NA,NA
237,"台中市潭子區中山路2段281號",NA,NA,NA
238,"台中市清水區中山路196號",NA,NA,NA
239,"台中市台中路504號",NA,NA,NA
240,"台南市成功路四五七號",NA,NA,NA
241,"台北市南京東路5段108號",NA,NA,NA
242,"高雄市新興區七賢一路251號",NA,NA,NA
243,"屏東市中正路一二三號",NA,NA,NA
244,"台北市中山區南京東路2段123號",NA,NA,NA
245,"台北市信義區信義路五段8號",NA,NA,NA
246,"桃園縣桃園市成功路2段1號",NA,NA,NA
247,"台南市佳里區和平街83號",NA,NA,NA
248,"花蓮市民國路167號",NA,NA,NA
249,"台中市文心路2段645號",NA,NA,NA
250,"南投縣草屯鎮草溪路1020號",NA,NA,NA
251,"南投縣埔里鎮西安路一段299號",NA,NA,NA
252,"南投縣南投市三和二路11號",NA,NA,NA
253,"台中市霧峰區四德路10號",NA,NA,NA
254,"台北市南京東路2段111號",NA,NA,NA
255,"台北市中正區重慶南路1段10號",NA,NA,NA
256,"台南市富北街7號",NA,NA,NA
257,"台中市台灣大道二段573號",NA,NA,NA
258,"台北市內湖區民權東路6段114號",NA,NA,NA
259,"新北市板橋區府中路29號",NA,NA,NA
260,"新北市中和區中和路356號3樓及358之1號",NA,NA,NA
261,"嘉義市興業西路342號",NA,NA,NA
262,"高雄市七賢二路267號",NA,NA,NA
263,"台北市士林區文林路338號",NA,NA,NA
264,"台北市木柵路3段96號",NA,NA,NA
265,"桃園市中壢區復興路46號",NA,NA,NA
266,"桃園縣八德市介壽路1段919號",NA,NA,NA
267,"新北市三重區重新路2段21號",NA,NA,NA
268,"彰化縣員林鎮中山路1段753號",NA,NA,NA
269,"台北市羅斯福路6段403號",NA,NA,NA
270,"新竹市東門街60號",NA,NA,NA
271,"台北市南京東路2段38號",NA,NA,NA
272,"新北市板橋區三民路1段210號",NA,NA,NA
273,"花蓮市中山路207號",NA,NA,NA
274,"台中市大墩路709號",NA,NA,NA
275,"屏東市中正路125號",NA,NA,NA
276,"台南市永康區小東路451號1樓及中華路1之1號",NA,NA,NA
277,"台北市基隆路2段109號",NA,NA,NA
278,"彰化縣二林鎮中山路116號",NA,NA,NA
279,"新北市新莊區中正路383號",NA,NA,NA
280,"桃園市中正路1223號",NA,NA,NA
281,"雲林縣斗六市中山路72號",NA,NA,NA
282,"高雄市鳳山區光遠路163號",NA,NA,NA
283,"宜蘭縣宜蘭市中山路3段217號",NA,NA,NA
284,"台北縣中和市中和路35號",NA,NA,NA
285,"新竹市建中路37號",NA,NA,NA
286,"台中市豐原區三民路95號",NA,NA,NA
287,"新北市三峽區文化路59號",NA,NA,NA
288,"新竹縣竹北市縣政二路273號",NA,NA,NA
289,"台北市復興北路57號",NA,NA,NA
290,"桃園市龍潭區大昌路一段86號",NA,NA,NA
291,"新北市樹林區中山路1段100號",NA,NA,NA
292,"苗栗縣頭份鎮中華路926號",NA,NA,NA
293,"高雄市鼓山區華榮路391號",NA,NA,NA
294,"彰化縣和美鎮彰美路5段300號",NA,NA,NA
295,"新北市板橋區文化路2段182巷1弄2號",NA,NA,NA
296,"新北市土城區中央路2段209號",NA,NA,NA
297,"台北市南京東路2段111號",NA,NA,NA
298,"苗栗縣苗栗市中正路426號",NA,NA,NA
299,"新北市永和區永和路2段116號",NA,NA,NA
300,"台中市民族路45號",NA,NA,NA
301,"彰化縣員林鎮中正路462號",NA,NA,NA
302,"台北市復興北路57號",NA,NA,NA
303,"桃園市中壢區中美路一段18號",NA,NA,NA
304,"台中市豐原區中正路220號",NA,NA,NA
305,"台北市中山北路二段44號",NA,NA,NA
306,"台北市中山區復興南路1段2號",NA,NA,NA
307,"新北市新莊區民安路179號",NA,NA,NA
308,"台北市光復北路112號",NA,NA,NA
309,"高雄市三民區壽昌路93號",NA,NA,NA
310,"高雄市楠梓區軍校路800號",NA,NA,NA
311,"台北市中山區松江路122號",NA,NA,NA
312,"台南市西門路3段159號",NA,NA,NA
313,"高雄市中山二路260號",NA,NA,NA
314,"台中市東興路二段187號",NA,NA,NA
315,"台中市南屯區五權西路2段271號",NA,NA,NA
316,"屏東縣屏東市廣東路125號",NA,NA,NA
317,"台北縣板橋市中山路1段156之1號",NA,NA,NA
318,"高雄市前鎮區中山二路2號",NA,NA,NA
319,"桃園市中壢區中山路119號",NA,NA,NA
320,"高雄市鳳山區維新路126號",NA,NA,NA
321,"台南市新營區中山路115號",NA,NA,NA
322,"台北市塔城街30號",NA,NA,NA
323,"台中市中正路二二四號",NA,NA,NA
324,"台南市中正路一八五號",NA,NA,NA
325,"高雄市三民區九如二路255號",NA,NA,NA
326,"嘉義市光華路一三二號",NA,NA,NA
327,"台中市太平區中興里二鄰中興東路二十七號",NA,NA,NA
328,"屏東市漢口街七號",NA,NA,NA
329,"新竹縣竹北市斗崙里縣政九路一二八號",NA,NA,NA
330,"台中市豐原區源豐路1號",NA,NA,NA
331,"高雄市岡山區岡山路412號",NA,NA,NA
332,"嘉義縣民雄鄉建國路三段八十三號",NA,NA,NA
333,"台北市南京西路七十六號",NA,NA,NA
334,"高雄市六合二路1號",NA,NA,NA
335,"台北市重慶南路一段七十二號",NA,NA,NA
336,"桃園市中華路99號",NA,NA,NA
337,"高雄市復興一路九十號",NA,NA,NA
338,"新北市板橋區中山路2段62號",NA,NA,NA
339,"臺北市敦化南路二段95號",NA,NA,NA
340,"台北市敦化南路2段207號",NA,NA,NA
341,"桃園市桃園區縣府路82號",NA,NA,NA
342,"桃園市蘆竹區光明路一段100號",NA,NA,NA
343,"桃園市八德區介壽路一段655號",NA,NA,NA
344,"台北市南海路20號",NA,NA,NA
345,"台中市北屯區中清路二段578號",NA,NA,NA
346,"台中市三民路3段265號",NA,NA,NA
347,"台中市南屯區大墩路754號",NA,NA,NA
348,"台北市重慶南路1段2號",NA,NA,NA
349,"高雄市鳳山區保泰路392號",NA,NA,NA
350,"台中市五權西路1段257號",NA,NA,NA
351,"屏東市中正路125號",NA,NA,NA
352,"南投縣埔里鎮中正路479號",NA,NA,NA
353,"台北市大安區忠孝東路4段295號",NA,NA,NA
354,"台北市重慶南路1段2號",NA,NA,NA
355,"台北市敦化北路88號",NA,NA,NA
356,"台北市安和路2段187號",NA,NA,NA
357,"台北市松山路130號",NA,NA,NA
358,"台北市松江路129號",NA,NA,NA
359,"台北市民生西路286號",NA,NA,NA
360,"台北市博愛路57號",NA,NA,NA
361,"新竹市中正路129號",NA,NA,NA
362,"桃園市大園區大園村中山北路102號",NA,NA,NA
363,"桃園市中壢區延平路370號",NA,NA,NA
364,"宜蘭縣羅東鎮中正路203號",NA,NA,NA
365,"新北市中和區中和路370號",NA,NA,NA
366,"彰化縣員林鎮大同路1段338號",NA,NA,NA
367,"台北市忠孝東路4段280號",NA,NA,NA
368,"新北市板橋區中山路1段48號",NA,NA,NA
369,"台北市信義路三段149號",NA,NA,NA
370,"台北市忠誠路1段60號2樓及62號",NA,NA,NA
371,"新北市新莊區中港路338號",NA,NA,NA
372,"新北市板橋區文化路2段246號",NA,NA,NA
373,"新北市三重區中正北路110號",NA,NA,NA
374,"台中市中正路478號",NA,NA,NA
375,"南投縣南投市文昌街45號",NA,NA,NA
376,"桃園市南平路370號",NA,NA,NA
377,"新竹縣竹北市縣政九路145號",NA,NA,NA
378,"台中市豐原區信義街67巷15號",NA,NA,NA
379,"台北市信義路4段189號",NA,NA,NA
380,"台北市南京東路3段36號",NA,NA,NA
381,"台北市中山區長安東路1段23號",NA,NA,NA
382,"高雄市自立一路247號",NA,NA,NA
383,"台中市西屯區市政路402號",NA,NA,NA
384,"新竹市光復路2段289號",NA,NA,NA
385,"新北市板橋區中山路一段180號2樓及182號",NA,NA,NA
386,"台北市民權東路3段35號",NA,NA,NA
387,"高雄市前鎮區中山二路260號",NA,NA,NA
388,"雲林縣虎尾鎮新生路136號",NA,NA,NA
389,"台南市永康區中華路423號",NA,NA,NA
390,"臺北市南昌路1段110號",NA,NA,NA
391,"高雄市中正一路284號",NA,NA,NA
392,"台中市市政北一路1號",NA,NA,NA
393,"台北市內湖路1段49號",NA,NA,NA
394,"台南市西門路1段655號",NA,NA,NA
395,"新北市新店區北新路二段252號",NA,NA,NA
396,"嘉義市中山路386號",NA,NA,NA
397,"桃園市中山路845號",NA,NA,NA
398,"台南市公園路40號",NA,NA,NA
399,"屏東縣潮州鎮延平路16號",NA,NA,NA
400,"高雄市鼓山區龍德路473號",NA,NA,NA
401,"彰化市民族路532號",NA,NA,NA
402,"台北市光復南路102號",NA,NA,NA
403,"桃園市南華街77號",NA,NA,NA
404,"臺北市松山區民生東路3段156號",NA,NA,NA
405,"新北市永和區保生路1號",NA,NA,NA
406,"新北市新莊區思源路332巷1號",NA,NA,NA
407,"高雄市九如一路156號",NA,NA,NA
408,"台北市松江路162號",NA,NA,NA
409,"台北市仁愛路二段2號",NA,NA,NA
410,"新北市土城區裕民路116號",NA,NA,NA
411,"臺南市東區崇學路108號",NA,NA,NA
412,"嘉義市中山路497號",NA,NA,NA
413,"台北市羅斯福路4段60號",NA,NA,NA
414,"臺北市士林區中正路266號",NA,NA,NA
415,"臺中市西屯區市政路386號",NA,NA,NA
416,"台北市松山區南京東路5段89號",NA,NA,NA
417,"高雄市左營區博愛二路576號",NA,NA,NA
418,"台北市武昌街1段77號",NA,NA,NA
419,"桃園市桃園區信光路125號",NA,NA,NA
420,"新竹市光復路一段569號",NA,NA,NA
421,"臺中市大里區國光路二段407號",NA,NA,NA
422,"臺北市松山區民生東路3段156號",NA,NA,NA
423,"桃園市平鎮區環南路184號",NA,NA,NA
424,"彰化縣北斗鎮光復路166號",NA,NA,NA
425,"彰化縣溪湖鎮文東街9號",NA,NA,NA
426,"彰化縣田中鎮南北街80號",NA,NA,NA
427,"彰化縣和美鎮彰美路五段二五六號",NA,NA,NA
428,"彰化縣花壇鄉花壇村花壇街273號",NA,NA,NA
429,"雲林縣虎尾鎮新興路116號",NA,NA,NA
430,"花蓮縣花蓮市公園路26號",NA,NA,NA
431,"台北市忠孝東路2段95號",NA,NA,NA
432,"嘉義市文化路259號",NA,NA,NA
433,"台中市五權西路一段257號",NA,NA,NA
434,"台中縣沙鹿鎮沙田路107號",NA,NA,NA
435,"台南市忠義路2段14號",NA,NA,NA
436,"新竹縣竹北市三民路18號",NA,NA,NA
437,"台北縣三重市正義北路195號",NA,NA,NA
438,"台北市文山區景中街1號",NA,NA,NA
439,"台北縣板橋市文化路1段268號",NA,NA,NA
440,"雲林縣斗六市民生路156號",NA,NA,NA
441,"雲林縣西螺鎮中山路127號",NA,NA,NA
442,"雲林縣斗南鎮中正路131號",NA,NA,NA
443,"雲林縣虎尾鎮公安路133號",NA,NA,NA
444,"台南縣麻豆鎮興中路127號",NA,NA,NA
445,"台北市金山南路2段33號",NA,NA,NA
446,"高雄市中正四路235號",NA,NA,NA
447,"台中市西區館前路55號",NA,NA,NA
448,"台南市新營區中營里中山路116號",NA,NA,NA
449,"台北市中山北路6段126號",NA,NA,NA
450,"桃園縣桃園市成功路2段2號",NA,NA,NA
451,"新北市板橋區三民路1段216號",NA,NA,NA
452,"台北市南京東路3段65號",NA,NA,NA
453,"高雄市小港區漢民路381號",NA,NA,NA
454,"台北市民生西路286號",NA,NA,NA
455,"桃園市桃園區桃鶯路343號",NA,NA,NA
